SeniorCitizen,tenure,MonthlyCharges,TotalCharges,gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Churn
0,0.3086386260980903,-1.5054751870351342,-0.6430989301954112,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,0
0,0.0639066071546558,0.6373729274556452,0.2715157911909179,True,True,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,0
0,-0.9558101384429878,0.4992856654193608,-0.6820416303823417,True,True,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,1
0,1.002046013104488,-0.1861595389053298,0.4317723688094102,False,True,True,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,True,0
0,-1.2821194970342338,-0.6819427206741592,-0.9887016511654774,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,1
0,1.613876060463074,0.010157291459508899,1.0958872367064605,False,True,True,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,True,False,False,0
0,-0.9965988082668935,-0.710225653862314,-0.8607250757346836,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0
0,0.5941593148654305,-1.492165571417179,-0.5611015676900108,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,0
0,-0.9965988082668935,-0.2859816560399934,-0.8316554824839089,False,True,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0
0,0.0639066071546558,-1.4905018694649346,-0.708252640333116,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,0
0,1.613876060463074,0.5791433591270915,1.621910542111177,True,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False,False,0
0,-0.3439800910844016,0.9351755769073918,-0.01957594515836849,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,0
0,0.4717933053937132,0.8569815851519056,0.7395318447079309,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False,False,False,0
0,-0.2216140816126844,-1.4755285518947352,-0.7517031064931243,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,0
0,1.4915100509913568,0.06672315783581839,1.0050502550733662,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,True,0
0,-0.26240275143659014,-0.9814090720781501,-0.5778572636484757,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,0
1,0.9612573432805821,0.99506884718819,1.3069166515534243,True,False,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False,0
0,-0.7926554591473648,0.2347570550125021,-0.6019353306754033,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,0
0,-0.5479234402039304,-0.29263646384897085,-0.5535373164961632,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,0
0,0.8796800036327707,1.1697575521738512,1.3224629468849654,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,True,True,False,True,True,False,False,0
1,-1.0373874780907992,-0.6370227679635605,-0.856854993728529,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0
0,-0.38476876090830736,0.1532356593525267,-0.2816640555638035,False,True,True,True,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,True,False,False,0
0,-1.3229081668581395,-1.4988203792261565,-0.393643559065748,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,0
0,1.124412022576205,-1.4738648499424907,-0.527546197568466,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,0
0,1.613876060463074,1.6838414554173693,2.697001732139075,False,True,True,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,False,0
0,-0.7110781194995532,0.3478887877651206,-0.5180688944738487,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
1,1.124412022576205,1.2146775048844503,1.708129812259655,False,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,True,False,False,False,0
0,1.287566701871828,-0.3425475224163027,0.49736586099326896,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,True,False,0
0,0.4717933053937132,1.1714212541260955,0.9172917477633497,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,0
0,-1.2821194970342338,-1.4954929753216677,-0.999454322193941,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,1
0,1.2059893622240165,0.3129510467679884,1.057890067918761,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,True,False,True,True,False,False,0
0,-1.2005421573864221,-1.4954929753216677,-0.9825886807239377,True,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,0
0,-1.078176147914705,0.46767532832671727,-0.790557850270824,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0
0,-0.1400367419648729,-1.2908576351956074,-0.7036569179508074,False,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,0
0,0.0639066071546558,0.6606647547870669,0.24051115693706582,False,True,True,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,0
0,0.0639066071546558,-0.8100477709969776,-0.42514294812152326,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,True,False,0
0,-0.26240275143659014,0.33457917214716576,-0.20124990842455723,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1
0,0.3086386260980903,-1.319140568383762,-0.5654114317423193,True,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,0
0,1.613876060463074,0.06505945588357362,1.0846068272226124,False,True,True,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,0
0,-0.9558101384429878,0.81705273829804,-0.6330499104407938,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,1
1,-0.6295007798517418,1.1830671677918068,-0.2947035932322674,True,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,True,False,False,1
0,-1.2413308272103278,0.8203801422025286,-0.92662641535085,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,1
0,0.8388913338088649,0.6839565821184885,0.9783774739741304,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1
0,-1.2821194970342338,-0.6386864699158048,-0.9881299345054774,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,1
0,-0.6295007798517418,-1.4971566772739122,-0.8661124058000692,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,0
1,1.2059893622240165,0.6506825430736006,1.172717160169552,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,0
0,0.512581975217619,-0.487289592261565,-0.031230169381447646,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,0
0,1.5730873906391682,-0.34587492632079153,0.653356552764068,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0
0,1.5730873906391682,1.4359498645329545,2.304276364923615,True,False,False,True,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,False,True,False,1
0,-0.4255574307322131,-0.7035708460533362,-0.6108409171100204,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,True,False,False,False,1
0,-0.1400367419648729,-0.20446026038001802,-0.26226966732841506,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True,False,True,False,0
0,0.8388913338088649,0.9967325491404343,1.190770213164171,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False,False,False,1
1,-1.2005421573864221,-1.3174768664315177,-0.9740349199262438,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
